DATAFLOW,LAST UPDATE,freq,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR21,2013,6.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR21,2014,7.5,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR21,2015,5.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR21,2016,5.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR21,2017,5.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR21,2018,3.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR21,2019,8.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR21,2020,6.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2009,13.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2010,9.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2011,9.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2012,7.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2013,8.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2014,11.0,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2015,9.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2016,8.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2017,9.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2018,7.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2019,11.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR21,2020,9.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2009,15.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2010,10.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2011,12.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2012,9.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2013,9.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2014,11.4,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2015,11.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2016,11.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2017,13.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2018,12.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2019,15.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR21,2020,12.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2009,9.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2010,7.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2011,6.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2012,4.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2013,4.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2014,5.9,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2015,5.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2016,5.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2017,5.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2018,5.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2019,8.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR21,2020,7.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2009,11.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2010,8.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2011,8.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2012,6.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2013,6.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2014,7.6,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2015,7.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2016,7.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2017,8.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2018,7.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2019,11.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2020,9.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2009,4.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2010,4.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2011,2.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2012,3.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2013,4.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2014,3.7,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2015,3.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2016,5.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2017,5.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2018,4.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2019,5.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR22,2020,6.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2009,6.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2010,5.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2011,3.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2012,3.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2013,4.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2014,5.0,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2015,4.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2016,4.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2017,4.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2018,3.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2019,6.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR22,2020,6.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2009,5.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2010,5.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2011,3.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2012,3.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2013,4.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2014,4.6,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2015,4.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2016,4.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2017,4.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2018,3.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2019,6.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR22,2020,6.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2009,21.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2010,11.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2011,9.4,u
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2012,15.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2013,13.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2014,10.6,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2015,9.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2016,19.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2017,17.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2018,19.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2019,20.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,F,Y_GE15,PC,TR22,2020,14.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2009,7.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2010,6.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2011,4.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2012,5.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2013,6.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2014,6.5,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2015,4.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2016,5.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2017,4.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2018,4.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2019,6.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,M,Y_GE15,PC,TR22,2020,7.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2009,10.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2010,7.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2011,5.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2012,7.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2013,8.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2014,7.4,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2015,5.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2016,8.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2017,7.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2018,8.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2019,10.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED3_4,T,Y_GE15,PC,TR22,2020,9.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2009,13.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2010,11.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2011,14.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2012,7.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2013,11.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2014,10.7,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2015,12.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2016,16.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2017,12.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2018,11.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2019,15.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,F,Y_GE15,PC,TR22,2020,12.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2009,8.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2010,7.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2011,4.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2012,5.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2013,6.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2014,4.5,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2015,5.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2016,5.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2017,4.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2018,4.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2019,6.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,M,Y_GE15,PC,TR22,2020,7.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2009,10.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2010,8.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2011,8.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2012,6.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2013,8.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2014,6.9,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2015,8.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2016,9.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2017,7.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2018,7.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2019,10.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED5-8,T,Y_GE15,PC,TR22,2020,9.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2009,8.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2010,6.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2011,5.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2012,5.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2013,6.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2014,6.4,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2015,6.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2016,10.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2017,9.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2018,8.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2019,11.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,F,Y_GE15,PC,TR22,2020,9.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2009,6.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2010,6.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2011,3.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2012,3.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2013,5.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2014,5.3,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2015,4.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2016,5.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2017,4.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2018,4.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2019,6.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,M,Y_GE15,PC,TR22,2020,6.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2009,7.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2010,6.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2011,4.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2012,4.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2013,5.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2014,5.6,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2015,5.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2016,6.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2017,5.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2018,5.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2019,8.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2020,7.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2009,17.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2010,16.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2011,16.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2012,16.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2013,19.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2014,18.1,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2015,20.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2016,17.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2017,16.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2018,17.5,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2019,20.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,F,Y_GE15,PC,TR31,2020,21.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2009,17.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2010,13.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2011,11.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2012,11.1,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2013,11.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2014,11.3,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2015,13.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2016,11.2,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2017,11.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2018,11.7,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2019,14.0,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,M,Y_GE15,PC,TR31,2020,15.6,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR31,2009,17.3,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR31,2010,14.4,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR31,2011,12.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR31,2012,12.8,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR31,2013,13.9,
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR31,2014,13.2,b
ESTAT:TGS00010(1.0),10/09/21 23:00:00,A,ED0-2,T,Y_GE15,PC,TR31,2015,15.7,
