DATAFLOW,LAST UPDATE,freq,nace_r2,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,PT30,2011,,bu
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,PT30,2012,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,PT30,2013,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,PT30,2014,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,PT30,2015,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,PT30,2016,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,PT30,2017,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,PT30,2018,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,PT30,2019,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,PT30,2020,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2009,1.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2010,1.6,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2011,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2012,2.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2013,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2014,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2015,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2016,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2017,2.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2018,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2019,2.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO11,2020,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2009,1.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2010,1.7,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2011,1.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2012,1.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2013,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2014,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2015,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2016,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2017,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2018,2.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2019,2.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO12,2020,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2009,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2010,0.7,bu
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2011,0.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2012,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2013,1.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2014,1.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2015,1.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2016,1.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2017,1.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2018,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2019,1.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO21,2020,1.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2009,0.9,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2010,0.8,bu
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2011,0.9,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2012,0.9,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2013,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2014,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2015,0.9,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2016,1.0,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2017,1.1,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2018,1.0,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2019,0.8,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO22,2020,0.9,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2009,0.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2010,0.8,bu
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2011,1.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2012,0.8,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2013,1.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2014,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2015,1.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2016,1.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2017,1.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2018,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2019,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO31,2020,1.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2009,5.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2010,5.7,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2011,5.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2012,6.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2013,7.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2014,6.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2015,7.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2016,7.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2017,9.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2018,9.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2019,9.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO32,2020,10.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2009,0.6,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2010,,bu
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2011,0.7,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2012,0.7,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2013,0.8,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2014,1.2,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2015,1.1,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2016,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2017,0.8,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2018,1.0,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2019,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO41,2020,,u
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2009,3.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2010,3.2,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2011,4.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2012,4.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2013,5.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2014,5.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2015,4.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2016,5.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2017,5.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2018,6.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2019,5.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RO42,2020,5.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS11,2013,5.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS11,2014,5.8,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS11,2015,6.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS11,2016,6.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS11,2017,6.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS11,2018,7.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS11,2019,7.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS11,2020,8.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS12,2013,2.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS12,2014,2.4,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS12,2015,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS12,2016,2.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS12,2017,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS12,2018,2.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS12,2019,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS12,2020,3.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS21,2013,1.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS21,2014,1.3,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS21,2015,1.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS21,2016,1.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS21,2017,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS21,2018,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS21,2019,1.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS21,2020,1.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS22,2013,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS22,2014,1.3,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS22,2015,1.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS22,2016,1.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS22,2017,1.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS22,2018,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS22,2019,1.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,RS22,2020,1.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2009,8.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2010,8.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2011,8.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2012,8.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2013,8.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2014,7.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2015,7.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2016,7.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2017,8.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2018,9.3,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2019,9.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE11,2020,10.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2009,5.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2010,4.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2011,4.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2012,4.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2013,4.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2014,4.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2015,4.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2016,4.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2017,4.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2018,4.4,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2019,4.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE12,2020,4.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2009,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2010,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2011,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2012,2.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2013,2.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2014,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2015,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2016,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2017,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2018,2.0,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2019,2.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE21,2020,2.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2009,4.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2010,4.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2011,5.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2012,5.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2013,5.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2014,4.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2015,4.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2016,4.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2017,5.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2018,4.8,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2019,4.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE22,2020,5.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2009,4.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2010,3.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2011,3.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2012,4.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2013,4.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2014,4.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2015,4.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2016,4.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2017,4.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2018,4.4,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2019,4.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE23,2020,4.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2009,2.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2010,2.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2011,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2012,2.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2013,2.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2014,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2015,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2016,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2017,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2018,2.5,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2019,2.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE31,2020,1.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2009,3.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2010,3.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2011,3.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2012,3.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2013,3.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2014,3.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2015,2.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2016,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2017,3.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2018,3.8,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2019,3.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE32,2020,4.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2009,3.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2010,3.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2011,3.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2012,2.9,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2013,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2014,3.0,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2015,3.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2016,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2017,2.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2018,2.9,b
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2019,2.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SE33,2020,3.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI01,2009,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI02,2009,6.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI03,2010,3.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI03,2011,3.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI03,2012,3.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI03,2013,3.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI03,2014,3.8,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI03,2015,4.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI03,2016,4.2,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI03,2017,4.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI03,2018,4.6,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI03,2019,5.1,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI03,2020,5.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI04,2010,6.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI04,2011,6.5,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI04,2012,6.4,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI04,2013,6.3,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI04,2014,6.7,
ESTAT:TGS00039(1.0),10/09/21 23:00:00,A,HTC,PC_EMP,T,SI04,2015,7.6,
