DATAFLOW,LAST UPDATE,freq,category,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE22,2013,49.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE22,2014,49.9,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE22,2015,51.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE22,2016,54.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE22,2017,56.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE22,2018,57.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE22,2019,58.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE22,2020,57.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2009,43.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2010,43.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2011,46.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2012,48.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2013,49.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2014,50.3,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2015,50.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2016,51.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2017,52.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2018,53.5,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2019,53.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE23,2020,55.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2009,37.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2010,37.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2011,37.6,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2012,38.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2013,40.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2014,40.9,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2015,42.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2016,45.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2017,45.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2018,46.9,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2019,45.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE31,2020,47.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2009,40.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2010,40.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2011,40.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2012,41.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2013,42.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2014,43.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2015,44.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2016,44.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2017,47.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2018,49.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2019,51.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE32,2020,52.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2009,40.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2010,42.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2011,43.6,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2012,43.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2013,45.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2014,47.0,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2015,48.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2016,48.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2017,49.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2018,51.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2019,51.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SE33,2020,50.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI01,2009,32.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI02,2009,43.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI03,2010,33.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI03,2011,35.3,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI03,2012,35.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI03,2013,36.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI03,2014,36.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI03,2015,38.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI03,2016,40.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI03,2017,40.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI03,2018,40.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI03,2019,41.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI03,2020,44.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI04,2010,43.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI04,2011,45.2,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI04,2012,46.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI04,2013,47.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI04,2014,47.2,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI04,2015,48.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI04,2016,49.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI04,2017,50.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI04,2018,51.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI04,2019,51.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SI04,2020,54.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2009,53.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2010,56.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2011,57.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2012,57.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2013,54.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2014,56.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2015,54.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2016,54.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2017,58.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2018,57.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2019,60.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK01,2020,60.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2009,28.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2010,28.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2011,28.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2012,27.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2013,27.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2014,27.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2015,28.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2016,31.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2017,31.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2018,32.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2019,33.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK02,2020,34.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2009,30.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2010,30.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2011,29.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2012,29.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2013,29.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2014,27.9,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2015,30.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2016,29.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2017,30.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2018,32.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2019,34.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK03,2020,34.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2009,24.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2010,27.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2011,29.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2012,26.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2013,27.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2014,28.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2015,28.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2016,28.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2017,29.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2018,33.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2019,33.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,SK04,2020,37.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2009,25.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2010,24.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2011,26.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2012,30.2,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2013,30.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2014,29.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2015,31.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2016,32.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2017,33.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2018,34.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2019,33.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR10,2020,36.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2009,20.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2010,19.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2011,19.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2012,22.3,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2013,21.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2014,20.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2015,20.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2016,22.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2017,24.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2018,24.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2019,25.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR21,2020,31.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2009,12.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2010,14.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2011,18.0,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2012,19.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2013,19.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2014,23.0,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2015,24.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2016,26.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2017,26.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2018,26.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2019,29.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR22,2020,31.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2009,30.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2010,28.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2011,27.2,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2012,27.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2013,25.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2014,26.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2015,28.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2016,29.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2017,31.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2018,33.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2019,32.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR31,2020,33.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2009,16.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2010,17.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2011,17.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2012,16.6,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2013,16.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2014,19.3,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2015,21.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2016,22.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2017,23.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2018,24.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2019,26.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR32,2020,29.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2009,11.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2010,14.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2011,14.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2012,12.2,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2013,12.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2014,16.8,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2015,18.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2016,19.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2017,20.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2018,21.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2019,23.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR33,2020,22.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2009,20.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2010,19.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2011,20.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2012,23.2,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2013,24.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2014,26.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2015,27.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2016,28.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2017,28.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2018,29.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2019,31.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR41,2020,32.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2009,18.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2010,20.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2011,20.9,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2012,22.7,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2013,25.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2014,23.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2015,24.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2016,26.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2017,26.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2018,27.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2019,28.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR42,2020,31.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2009,36.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2010,35.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2011,36.4,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2012,38.6,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2013,38.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2014,38.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2015,38.9,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2016,39.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2017,39.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2018,39.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2019,41.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR51,2020,43.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2009,17.1,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2010,16.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2011,17.5,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2012,19.1,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2013,18.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2014,19.2,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2015,20.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2016,20.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2017,20.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2018,20.8,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2019,22.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR52,2020,25.3,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2009,16.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2010,19.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2011,21.0,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2012,21.0,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2013,21.7,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2014,22.9,b
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2015,25.0,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2016,27.4,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2017,27.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2018,28.5,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2019,30.6,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR61,2020,32.2,
ESTAT:TGS00038(1.0),10/09/21 23:00:00,A,HRST,PC_ACT,TR62,2009,14.6,
